sample	tcell_fraction_float
NWD404043	0.092347581
NWD196551	0.022981687
NWD749367	0.190232017
NWD783146	0.175046404
NWD664004	0.144067334
NWD384450	0.084163472
NWD453740	0.034867027
NWD607617	0.140475614
NWD576971	0.153809618
NWD729098	0.083212328
NWD670724	0.150941649
NWD497233	0.110549549
NWD166814	0.10812986
NWD127389	0.200091857
NWD519898	0.09438095
NWD618945	1.11E-16
NWD350583	0.101005408
NWD155436	0.125857242
NWD137679	0.045570502
NWD859168	0.133085
NWD148000	0.168775638
NWD739918	0.087749533
NWD351136	0.154299623
NWD867464	0.265226109
NWD184835	0.167068666
NWD841216	0.157338153
NWD473909	0.064488046
NWD400262	0.183207224
NWD539818	0.078310525
NWD985526	0.12378358
NWD282402	0.142498239
NWD919022	0.05433565
NWD628431	0.059660647
NWD280853	0.116947497
NWD218950	0.050503917
NWD634813	0.189329662
NWD849477	0.114689148
NWD609709	0
NWD932137	0.095245407
NWD992829	0.032636778
NWD624969	0.045483915
NWD817913	0
NWD403588	0.087138342
NWD590984	0.133360382
NWD681391	0.150888389
NWD641212	0.122701311
NWD264439	0.057356212
NWD925742	0.200698664
NWD673338	0
NWD185017	0.04613615
NWD908942	0.170813995
NWD413302	0.114126497
NWD591636	0.124105907
NWD138738	0.161179582
NWD111983	0.10450839
NWD606755	0.098850441
NWD956202	0.06907772
NWD874529	0
NWD105120	0.137522477
NWD948100	0.108311822
NWD448961	0
NWD787359	0.09580695
NWD186525	0.088697271
NWD301900	0.036868122
NWD204192	0.097064948
NWD628409	0.093010627
NWD864590	0.065099702
NWD210705	0.178283567
NWD478743	0.106570675
NWD918675	0.149147306
NWD581092	0.121206422
NWD784626	0.133236444
NWD652106	0.092585073
NWD483441	0.143939035
NWD642539	0.106057237
NWD725749	0.057034857
NWD456188	0.117275591
NWD626369	0.114077585
NWD124407	0.15730922
NWD253987	0.216661406
NWD926298	0.150806043
NWD452068	0.205879
NWD426461	0
NWD826333	0.124459482
NWD938122	0.072838457
NWD438660	0.250719349
NWD154494	0.106697204
NWD546104	0.081658777
NWD551297	0.060793167
NWD752418	0
NWD178460	0.104797405
NWD928524	0.108699444
NWD473106	0.104921246
NWD634937	0.301120201
NWD612368	0.207587596
NWD192734	0.162236891
NWD421752	0.24105633
NWD775187	0.210828721
NWD677158	0.39543342
NWD471404	0.120770225
NWD972468	0.090885965
NWD622902	0.125128752
NWD899847	0.222621517
NWD147838	0.117860028
NWD392911	0.049016006
NWD896414	0.056273455
NWD969151	0.134453657
NWD750928	0
NWD785275	0.074325933
NWD978388	0.185696886
NWD526036	0.084539894
NWD877759	0.094643186
NWD896144	0.06241038
NWD865472	0.177538677
NWD285813	0.061400919
NWD261377	0.185548707
NWD185041	0.166670434
NWD898315	0.123900085
NWD607855	0.184368879
NWD322349	0.169382354
NWD429354	0.03290994
NWD249916	0.121826336
NWD190206	0.114660682
NWD399759	0.102795649
NWD765530	0.166628876
NWD983774	0.348955465
NWD351038	0.213656595
NWD566911	0.066748239
NWD501761	0.140378528
NWD497351	0.101174675
NWD856645	0.059281632
NWD526731	0.042336651
NWD994419	0.14647818
NWD660962	0.13625205
NWD867810	0.137456391
NWD277145	0.176368958
NWD162905	0.105977681
NWD398810	0.047386194
NWD846085	0.235311369
NWD395028	0.141361742
NWD215976	0.192658715
NWD614619	0.185352654
NWD940811	0.24419083
NWD344751	0
NWD268421	0.224973133
NWD406286	0.10637195
NWD216057	0.066032374
NWD347437	0.046703852
NWD639448	0.062791066
NWD725337	0.005116187
NWD708963	0.11957438
NWD835340	0.024689311
NWD108392	0.152804907
NWD527323	0.170790635
NWD622798	0.139259213
NWD884914	0.111576225
NWD731768	0.148535925
NWD475992	0
NWD790899	0.071103544
NWD931138	0.179481807
NWD477295	0.146033046
NWD552469	0.22956391
NWD742109	0.187052714
NWD446918	-2.22E-16
NWD238560	0.262985131
NWD932962	0.222278427
NWD130234	0.037756677
NWD474090	1.11E-16
NWD637634	0.161141419
NWD295801	0.036588354
NWD422565	0.195759259
NWD558589	0.23564123
NWD689660	0.073896044
NWD928932	0.101921955
NWD652940	0.091709418
NWD747930	0.178467708
NWD654481	0.200542639
NWD599946	0.156132237
NWD442370	0.292032278
NWD200148	0
NWD296069	0.088321498
NWD889802	0.138246357
NWD597018	0.147404672
NWD843835	0.16436355
NWD118118	0.118396148
NWD901009	0.147719892
NWD877162	0.105943532
NWD260993	0.011952266
NWD805438	0.01459057
NWD431771	0.030513553
NWD553650	0.178703873
NWD560555	0.095921584
NWD211354	0.093856142
NWD570189	0.173910671
NWD975596	0.074332668
NWD868144	0.16916003
NWD847530	0.082308529
NWD334624	0.092331339
NWD740771	0.006064004
NWD658270	0.089589016
NWD570113	0.169276547
NWD480290	0.158159309
NWD145221	0.061784902
NWD199958	0.222842284
NWD844370	0.104878096
NWD796966	0.11659056
NWD488188	0.100828155
NWD882993	0.174823108
NWD718851	0.198040972
NWD541723	0.046889159
NWD399528	0.105828106
NWD270893	0
NWD216562	0.077196121
NWD540419	0.113411989
NWD239006	0
NWD401081	0.138308466
NWD820583	0.099315738
NWD549841	0.187662869
NWD764622	0.05368724
NWD637891	0.062803921
NWD124173	0.203156932
NWD200895	0
NWD702729	0.160567612
NWD385138	0.180970379
NWD717781	0.261286728
NWD234688	0.057153961
NWD945090	0.18469903
NWD701157	0.021097089
NWD669220	0.22740224
NWD640712	0.201531415
NWD601226	0.201535263
NWD729355	0.105297108
NWD471566	0.110132494
NWD762929	0.06266788
NWD854388	0.219699139
NWD681697	0.150594178
NWD178890	0.158294059
NWD474736	0.190527053
NWD988779	0.099088461
NWD664760	0.169734617
NWD491375	0.065709345
NWD733246	0.117167709
NWD619366	0.139259645
NWD323742	0.138536716
NWD280399	0.10324097
NWD453882	0.117301298
NWD504335	0.028078606
NWD592449	0.166377836
NWD886754	0.304338125
NWD556655	0.087403397
NWD317273	0.110275074
NWD490158	0.130830195
NWD469047	0.035039455
NWD888687	0.160295871
NWD860082	0.048675061
NWD353327	0.103066292
NWD590857	0.137768569
NWD803423	0.097916737
NWD962195	0.129851834
NWD591187	0.083041511
NWD974833	0.131784621
NWD184675	0.103985481
NWD411121	0.05248026
NWD517718	0.11114274
NWD904737	0.08386197
NWD753427	0.088403382
NWD595416	0.158367915
NWD553105	0.054406289
NWD559473	0.033991526
NWD228246	0.163998156
NWD264108	0.279323768
NWD156746	0.171528607
NWD209845	0.186840315
NWD767846	0.089509109
NWD597003	0.072547135
NWD977205	0.167134029
NWD747204	0.128969791
NWD253538	0.213810857
NWD532252	0.181755365
NWD559140	0.159271321
NWD820886	0.192094256
NWD459129	0.238720111
NWD943882	0.141131185
NWD315476	0.165555944
NWD573352	0.073739526
NWD707537	0.160422621
NWD740249	0.156481615
NWD464532	0.141291006
NWD366626	0.116728185
NWD133316	0.24368908
NWD243687	0.078761537
NWD349530	0.097812195
NWD143015	0.05789654
NWD367414	0.068148542
NWD119199	0.182827712
NWD491540	-2.22E-16
NWD562603	0.24309959
NWD555332	0.149520069
NWD761674	0.165014242
NWD465252	0.117228075
NWD333874	0.055603468
NWD107031	0.064303835
NWD695257	0.148575559
NWD651798	0.165698835
NWD790394	0.097565453
NWD311674	0.153862804
NWD684579	0.01308752
NWD660593	0.080644068
NWD959883	0.087933334
NWD779408	0.175383223
NWD333783	0.079196198
NWD593321	0.149090047
NWD987853	0.092854834
NWD500069	0.175262512
NWD335487	0.047991126
NWD468022	0.17021651
NWD744570	0.2345494
NWD378875	0.149482638
NWD336644	0.170513992
NWD395583	0.042423015
NWD793845	0.027105925
NWD465749	0.064074616
NWD214401	0.072342878
NWD850862	0.067962581
NWD939669	0.106068482
NWD860062	0.269293193
NWD321140	0.216653727
NWD119703	0
NWD218153	0.107158998
NWD721368	0.066562552
NWD647300	0.012744197
NWD341901	0.129076136
NWD396579	0.192742299
NWD188334	0.08097689
NWD817196	0.126899153
NWD465886	0.154952152
NWD459507	0.168985952
NWD974008	0.184212523
NWD975365	0
NWD876636	0.186220921
NWD932748	0.194272513
NWD288420	0.171271444
NWD655781	0.03054986
NWD189001	0.11778933
NWD158474	0.125519518
NWD691472	0.276882027
NWD410416	0.232141623
NWD638452	0.145148032
NWD857159	0.197848132
NWD628892	1.11E-16
NWD222196	0.17774039
NWD124790	0.210628795
NWD621721	0.015953675
NWD536223	0.203701157
NWD509561	0.071281928
NWD850536	0.180327176
NWD315558	0.224968566
NWD136237	0.245160064
NWD458591	0.073405706
NWD424385	0.10090608
NWD725965	0.158324472
NWD651137	0.179153916
NWD843278	0.138441899
NWD245270	0.125913019
NWD212220	0.172786481
NWD637239	0.179581753
NWD653222	0.200878141
NWD659319	0.088008671
NWD661277	0.070680326
NWD838829	0.326305536
NWD141733	0.153439299
NWD244248	0.197337205
NWD779168	0.235778147
NWD613564	0.138508006
NWD459351	0.060277819
NWD344748	0.162313588
NWD658891	0.178981328
NWD388559	0.168234586
NWD866504	0.10064825
NWD669007	0.127487846
NWD706801	0.14281183
NWD422615	0.089540592
NWD382169	0.163885886
NWD923254	0.148225872
NWD898964	0.187760497
NWD149123	0.089075811
NWD787152	0
NWD763796	0.074190046
NWD938762	0.102321206
NWD568581	0.198322867
NWD163985	0.178085082
NWD988855	0.158107265
NWD351426	0.149359209
NWD177004	0.049293567
NWD317041	0.09761354
NWD885426	0.062981715
NWD420811	0.120045373
NWD222284	0.032742635
NWD912399	0.064205368
NWD182206	0.141430287
NWD127907	0.260582305
NWD188853	0.092781225
NWD162980	0.219867022
NWD598560	0.034670318
NWD543069	0
NWD985190	0.232512247
NWD586646	0.137461163
NWD769778	0.194990011
NWD504863	0.069919546
NWD737134	0.194443772
NWD518999	0.202482757
NWD501047	0.116172801
NWD785092	0.138877545
NWD140544	0.177306998
NWD490829	0.079465399
NWD161526	0.043216971
NWD770547	0.116611998
NWD352797	0.15980952
NWD748425	0.159310234
NWD166195	0.035508482
NWD218612	0
NWD294001	0.070330849
NWD827010	0.158082927
NWD304983	0.209279399
NWD932294	0.190111484
NWD434703	0.075530854
NWD255354	0.235219541
NWD989818	0.073646332
NWD416740	0.086517179
NWD986604	0.180530316
NWD450780	0.178595474
NWD727125	0.123024156
NWD281986	0.234340332
NWD948184	0.071703026
NWD545661	0
NWD579904	0.053320753
NWD277037	0.093296047
NWD294919	0.205236984
NWD327773	0.068757373
NWD713336	0.059850303
NWD630569	0.09960301
NWD971660	0.125929098
NWD525277	0.056243062
NWD677705	0.071297435
NWD675212	0.117846831
NWD274820	0.12114843
NWD397023	0.093160056
NWD638990	0.259828146
NWD579604	0.207465471
NWD784437	0.122043311
NWD278382	0.043315964
NWD361583	0.117924173
NWD356013	0.007578247
NWD517692	0.038377516
NWD148161	0.113320423
NWD884529	0.070938607
NWD671124	0.076690259
NWD611170	0.106885742
NWD938089	0.168982052
NWD295502	0.066006809
NWD147408	0.079160231
NWD240127	0.004238348
NWD368263	0.135625671
NWD568171	0.12186304
NWD138233	0.0419738
NWD363280	0.163567182
NWD533264	0.143764289
NWD704365	0.11010615
NWD840002	0.17385832
NWD208140	0.157510712
NWD784051	0.284196305
NWD422330	0.265719028
NWD874109	0.136376918
NWD217417	0
NWD520694	0.126467089
NWD171904	0.096202939
NWD593561	0.061286738
NWD841652	0.13227536
NWD141944	0.066473035
NWD252659	0.114226353
NWD758413	0.183732733
NWD263452	0.075796016
NWD253332	0.202317659
NWD373421	0.12848669
NWD535386	0.089158996
NWD454625	0.241056519
NWD369666	0.024756502
NWD264838	0.035815109
NWD114572	0.12243459
NWD237654	0.065916
NWD643789	0.09693043
NWD612447	0.081248099
NWD653030	0.152043366
NWD481591	0.071346089
NWD387761	1.11E-16
NWD807813	0.181490111
NWD589811	0.19198953
NWD901797	0.152491774
NWD396587	0.179001071
NWD725408	0.162349186
NWD146930	0.084796764
NWD631092	0.031096718
NWD364890	0.062946732
NWD519338	0.088559338
NWD412773	0.079864431
NWD120828	0.095363401
NWD244065	0.027180343
NWD470130	0.062830786
NWD572109	0.088763911
NWD786005	0.107466353
NWD889152	0.093016254
NWD297211	0.126514607
NWD642580	0.108508985
NWD422098	0.063699919
NWD366508	0.095487675
NWD602016	0.195759671
NWD560769	0.048151549
NWD471333	0.0575858
NWD648206	0.174899297
NWD907130	0.137206091
NWD108360	0.09726059
NWD368171	0.266347275
NWD743596	0.075169282
NWD454651	0.119992475
NWD932954	0.099139075
NWD876647	0.098365639
NWD657061	0.113763079
NWD459518	0.156923633
NWD737761	0.225631477
NWD622683	0.241663701
NWD632837	0.175947185
NWD638977	0.134202703
NWD542087	0.229250761
NWD796265	0.106522757
NWD269671	0.206100783
NWD305540	0.095442686
NWD786638	0.096143898
NWD939638	0.274586058
NWD148701	0
NWD950770	0.164816388
NWD454090	0.134792609
NWD963183	0.135628347
NWD619892	0.039923016
NWD715231	0.114234832
NWD908301	0.141098483
NWD644523	0.086709011
NWD314261	0.150853932
NWD442166	0.109769198
NWD738125	0.056775024
NWD348430	0.102331427
NWD734658	0.074741207
NWD457542	0.115549908
NWD157736	0.16677598
NWD722706	0.07883596
NWD102976	0.09375791
NWD950949	0.078078473
NWD879560	0.172884804
NWD237261	0.061312283
NWD727332	0.274382359
NWD532379	0.13221115
NWD963220	0.062128866
NWD866489	0.050049245
NWD664588	0.264351242
NWD879146	0.084388813
NWD477974	0.11490246
NWD690708	0.226719593
NWD216477	0.029107543
NWD372338	0.151023074
NWD108028	0.091215492
NWD755903	0.165826212
NWD419473	0.247673237
NWD642418	0.175649238
NWD933819	0.124882435
NWD840305	0.08624823
NWD314236	0.075772411
NWD236740	0.123314388
NWD960601	0.128996711
NWD978538	0.109804323
NWD476303	0.351242715
NWD360439	0.000215818
NWD492617	0.155829472
NWD197949	0.113979567
NWD425975	0.171278456
NWD643062	0.129877868
NWD676394	0.184219541
NWD373551	0.076496937
NWD557266	0.051023482
NWD741394	0.121302664
NWD503877	0.140230638
NWD575273	0.323749539
NWD908925	0.139795094
NWD216343	0.159452321
NWD817826	0.15861917
NWD995280	0.065860983
NWD721900	0.083519531
NWD705693	0.153922494
NWD184551	0.129863856
NWD442304	0.258557666
NWD242769	0.030056388
NWD639959	0
NWD422832	0.079360903
NWD873030	0.204748192
NWD463774	0.058962689
NWD948905	0.072176856
NWD256864	0.032147799
NWD244167	0.046441581
NWD908363	0.131175302
NWD536887	0.097219588
NWD571391	0.117604073
NWD239780	0.147797368
NWD350076	0.091467773
NWD326308	0.147919209
NWD957087	0.095227529
NWD326477	0.117934366
NWD611772	0.226306978
NWD354784	0.119347184
NWD284722	0.107958328
NWD494637	0
NWD520862	0.18930752
NWD406176	0.203151074
NWD945254	0.10927261
NWD373359	0.072396171
NWD851043	0.094188048
NWD109052	0.148318493
NWD577706	0.106564877
NWD216207	0.141325855
NWD538035	0.149166963
NWD129734	0.04057275
NWD901823	0.073796437
NWD843321	0.059013489
NWD357350	0.074058062
NWD233838	0.000746875
NWD673569	0.135530582
NWD992221	0.125889174
NWD463067	0.131890325
NWD448705	0.172421148
NWD996517	0.058396798
NWD566943	0.088241231
NWD862644	0.119812302
NWD709443	0.145208064
NWD570294	0.134911718
NWD367519	0.227098267
NWD428536	0.233225554
NWD771610	0.108999509
NWD422962	0.216322471
NWD983423	1.11E-16
NWD738014	0.070832091
NWD781301	0
NWD758646	0.00075668
NWD609781	0.24825068
NWD340307	0.220963218
NWD426143	0.021832088
NWD520629	0.289042456
NWD618930	0.08266546
NWD145456	0.126837524
NWD546591	0.025455086
NWD563383	0.129411447
NWD289128	0.050294404
NWD942451	0.106916471
NWD466862	0.173371907
NWD270024	0.036995852
NWD644186	0.109413974
NWD252946	0.203169915
NWD778884	0.183251379
NWD433850	0.131588067
NWD548590	0.134701444
NWD710547	0.179744419
NWD905971	0.253224229
NWD627257	0.188276936
NWD167578	0.136898505
NWD700537	0.051494759
NWD378463	0.175760951
NWD279467	0.215479537
NWD110243	0.07121958
NWD869965	0.122943551
NWD403376	0.168202856
NWD371187	0.190284777
NWD203735	0.175413599
NWD997959	0.102783153
NWD863793	0.019146134
NWD845402	0.21615494
NWD927061	0.220947715
NWD480182	0.071377282
NWD279290	0.120272643
NWD313803	0.115504423
NWD869488	0.105033388
NWD474114	0.131064659
NWD347754	0.158600533
NWD966111	0.125893742
NWD239949	0.085731585
NWD987490	0.077334597
NWD220854	0.061440083
NWD247534	0.179804519
NWD211065	0.058134813
NWD777510	0.107577819
NWD807011	0.115376025
NWD377489	0.142581431
NWD278358	0.059902932
NWD385652	0.15658943
NWD849277	0.056466582
NWD378219	0.144453112
NWD548965	0.152321384
NWD980276	0.136983879
NWD202937	0.02780993
NWD644080	0.210750575
NWD417687	0.161707133
NWD258676	0.126056632
NWD577357	0.09667366
NWD821771	0.072007909
NWD832072	0.115990314
NWD419457	0.088734332
NWD327320	0.198122402
NWD712766	0.160783774
NWD185485	0.254391315
NWD837179	0.074093747
NWD405711	0.09110393
NWD683837	0.108125537
NWD566256	0.113523104
NWD565013	0.004961254
NWD755921	0
NWD114730	0.149731346
NWD894041	0.168737467
NWD424118	0.148849625
NWD932646	0.146545874
NWD734242	0.109752891
NWD956326	0.083695654
NWD550163	0.189271358
NWD433456	0.192612378
NWD139767	0.094545223
NWD786191	0.136840254
NWD247081	0.028692775
NWD878604	0.118913454
NWD841132	0.120230372
NWD282180	0.13344699
NWD650332	0.166111082
NWD558957	0.186820684
NWD817518	0.130089919
NWD198622	0.145014521
NWD905104	0.156400167
NWD120180	0.162871555
NWD663144	0.04875731
NWD234747	1.11E-16
NWD297119	0.126250722
NWD720270	0.170853319
NWD744651	0.092126705
NWD880388	0
NWD744990	0.145414523
NWD780843	0.1378604
NWD633865	0.214432333
NWD777786	0.223047881
NWD745472	0.101032466
NWD600701	0.083498558
NWD585976	0.134920167
NWD846141	0.099670712
NWD428743	0.069088168
NWD656858	0.025872744
NWD311200	0.087680755
NWD656056	0.190940483
NWD876373	0.142221815
NWD968951	0.06462038
NWD445930	0.261680148
NWD720044	0.09766093
NWD341700	0
NWD989563	0.107715164
NWD367966	0.110631487
NWD105246	0.15156314
NWD945978	0.097707729
NWD386326	0.096002457
NWD293001	0.160687851
NWD704716	0.083102392
NWD201311	0.074125109
NWD513758	0.120503582
NWD341289	0.062002446
NWD619249	0.144817271
NWD755539	0.190803942
NWD966441	0.163440282
NWD335120	0.189785702
NWD803431	0.090889779
NWD372082	0.044750977
NWD378727	0.076902821
NWD870949	0.006861254
NWD352994	0.097777465
NWD938892	0.105706938
NWD173435	0.061433189
NWD977847	0.066498354
NWD767369	0.026209788
NWD153097	0.01962521
NWD834976	0.008905578
NWD389286	0.044649569
NWD564936	0.210269298
NWD141528	0.00356215
NWD591049	0.160645012
NWD868378	0.202525859
NWD906619	0.162924628
NWD708870	0.176531093
NWD893349	0.100078481
NWD139850	0.081845271
NWD411590	0.119682074
NWD959350	0
NWD749807	0.187116755
NWD323075	0.018947997
NWD269366	0.12622043
NWD536564	0.122358537
NWD144893	0.178811539
NWD868456	0.122063147
NWD668616	0.012802906
NWD397222	0.128877788
NWD840155	0.108410355
NWD663275	0.133795394
NWD394407	0.072544826
NWD690189	0.256731898
NWD917974	0.219758175
NWD469894	0.083261777
NWD986102	0.07908494
NWD931143	0.076934052
NWD937722	0.073541122
NWD109772	0.233549392
NWD833783	0.143870781
NWD548044	0.04305263
NWD534707	0.059075596
NWD976150	0.137951461
